ID,Text,UserName,UserFollowerCount,RetweetCount,Likes,CreatedAt,compound,score
1480722430897229825,RT : Official “VA-11 HALL-A” Airdrop💰 500 winners will win a grand total of 5 billion $VALLHALLA tokens (10 million $VALLHA…,Dini Amelia,29,28,0,Tue Jan 11 02:05:12 +0000 2022,0.872,26.16
1480722433053278209,RT : monero fixes bitcoin,cryptomole,35,14,0,Tue Jan 11 02:05:13 +0000 2022,0.0,0.0
1480722433640308737,RT : Flash Crash BTC BNB$BNB$FTM$DOT$BTC$ETH$SHIB$ADA$MATIC$SOL /fgKq2ggzGe,PE₿,30080,13,0,Tue Jan 11 02:05:13 +0000 2022,-0.4019,-12089.553899999999
1480722434508607492,RT : Some bitcoin charts you need to see right now!,Alex!!,137,24,0,Tue Jan 11 02:05:13 +0000 2022,0.0,0.0
1480722435238367233,Listen to the people and DYOR !! DucksUnited ducksflytogether quack nft… /9sDfUFO6gy,idaptiv.eth | Wess | Duckciple,589,0,0,Tue Jan 11 02:05:13 +0000 2022,0.0,0.0
1480722439743094794,"RT : Today is what I like to call a ""round trip"" day. Sold puts at the bottom and bought calls at the lows ⚠️SPX game plan…",Infinity Trades,518,1,0,Tue Jan 11 02:05:14 +0000 2022,0.1779,92.3301
1480722440787427337,"RT : 🔍 New Airdrop: The MetaFire💲Reward: Up to 333 MFC (~$6) + 382K MFG (~$7,650) referral pool🔴 Start the airdrop bot http…",MD sharif $BANANA,188,1781,0,Tue Jan 11 02:05:15 +0000 2022,0.0,0.0
1480722441571815429,$Lee6537 Sweet BTC🔥,DetroitRover65,905,0,0,Tue Jan 11 02:05:15 +0000 2022,0.1531,138.70860000000002
1480722441584316419,RT : 🎙 New Project🔷 Sacred Tails (ST)🔶 Sacred Tails is a play-to-earn blockchain-based 3D battle game built on the Bina…,Tinafay,20,4126,0,Tue Jan 11 02:05:15 +0000 2022,0.296,6.215999999999999
1480722442549035008,"RT : 🔍 New Airdrop: Ancient KingDom💲Reward: Up to 35 DOM (~$4.1) + 30K DOM (~$6,775) referral pool🔴 Start the airdrop bot h…",Piumal,7,10057,0,Tue Jan 11 02:05:15 +0000 2022,0.0,0.0
1480722443215933441,"It's amazing, this is a project I've been waiting for for a long time, let's go my friends, it's rea… /jJZfbNTtw9",Fahrul_Oiiker,3,1,0,Tue Jan 11 02:05:15 +0000 2022,0.7845,3.138
1480722443849191425,RT : sent you money Bitcoin who’s next ? rt + done,SUUNEEL,22,472,0,Tue Jan 11 02:05:15 +0000 2022,0.0,0.0
1480722447301320710,Do you know what that means anon?btc crypto /gobDUUcriV,𝐖𝐨𝐥𝐟 𝐨𝐟 𝐌𝐚𝐢𝐧𝐬𝐭𝐫𝐞𝐞𝐭 ༒,6022,0,0,Tue Jan 11 02:05:16 +0000 2022,0.0,0.0
1480722448710389760,"Bitcoin Fear and Greed Index is 21 - Extreme FearCurrent price: $41,860Bitcoin  bitcoin  BTC /AfkVIoCjK4",CITEX,10180,0,0,Tue Jan 11 02:05:16 +0000 2022,-0.7096,-7224.4376
1480722448743948294,RT : JUST IN: Klay Thompson to take part of his salary in Bitcoin!,Jesse Davies,93,127,0,Tue Jan 11 02:05:16 +0000 2022,0.0,0.0
1480722454989484034,"RT : Ignore the price. Just stack. Over time, Bitcoin ‘s purchasing power is mathematically guaranteed to go up. All fiat, s…",Ziko,511,73,0,Tue Jan 11 02:05:18 +0000 2022,-0.3612,-184.9344
1480722457103265796,RT : sent you money Bitcoin who’s next ? rt + done.,SUUNEEL,22,555,0,Tue Jan 11 02:05:18 +0000 2022,0.0,0.0
1480722458931970050,"RT : It's amazing, this is a project I've been waiting for for a long time, let's go my friends, it's really a…",Fahrul_Oiiker,3,1,0,Tue Jan 11 02:05:19 +0000 2022,0.7845,3.138
1480722463679860736,"RT : Gold has gone from 0 to $1850 in 5000 yearsBitcoin has gone from 0 to $57,000 in 10 yearsWhy would I own gold?- Inv…",Mr.BUIDL🦇🔊,503,607,0,Tue Jan 11 02:05:20 +0000 2022,0.0,0.0
