time,high,low,open,close,conversionType,conversionSymbol
1641564300,41553.75,41507.91,41510.29,41549.73,direct,
1641564360,41558.3,41536.05,41549.73,41556.98,direct,
1641564420,41567.34,41505.43,41556.98,41561.18,direct,
1641564480,41591.26,41558.25,41561.18,41591.26,direct,
1641564540,41661.41,41590.86,41591.26,41661.41,direct,
1641564600,41681.27,41626.45,41661.41,41646.75,direct,
1641564660,41664.09,41635.34,41646.75,41635.61,direct,
1641564720,41648.59,41608.69,41635.61,41617.56,direct,
1641564780,41679.38,41616.01,41617.56,41679.1,direct,
1641564840,41713.19,41674.5,41679.1,41705.9,direct,
1641564900,41718.89,41653.49,41705.9,41687.58,direct,
1641564960,41765.88,41687.58,41687.58,41717.24,direct,
1641565020,41731.93,41688.0,41717.24,41724.92,direct,
1641565080,41765.03,41711.76,41724.92,41764.42,direct,
1641565140,41809.79,41762.59,41764.42,41804.19,direct,
1641565200,41822.38,41795.2,41804.19,41805.86,direct,
1641565260,41807.96,41743.47,41805.86,41770.41,direct,
1641565320,41797.26,41762.95,41770.41,41767.13,direct,
1641565380,41775.86,41752.8,41767.13,41775.86,direct,
1641565440,41789.03,41767.81,41775.86,41773.62,direct,
1641565500,41851.38,41770.32,41773.62,41844.5,direct,
1641565560,41844.5,41812.87,41844.5,41812.93,direct,
1641565620,41812.93,41791.4,41812.93,41804.09,direct,
1641565680,41860.79,41804.09,41804.09,41859.76,direct,
1641565740,41863.11,41825.01,41859.76,41840.83,direct,
1641565800,41889.34,41835.62,41840.83,41843.86,direct,
1641565860,41857.97,41754.55,41843.86,41781.07,direct,
1641565920,41793.21,41728.67,41781.07,41744.18,direct,
1641565980,41768.77,41666.79,41744.18,41674.88,direct,
1641566040,41747.6,41659.45,41674.88,41659.45,direct,
1641566100,41702.08,41621.69,41659.45,41647.43,direct,
1641566160,41694.86,41647.43,41647.43,41660.72,direct,
1641566220,41670.91,41599.04,41660.72,41613.38,direct,
1641566280,41692.8,41601.81,41613.38,41685.24,direct,
1641566340,41796.3,41673.45,41685.24,41791.09,direct,
1641566400,41803.38,41745.17,41791.09,41783.42,direct,
1641566460,41820.96,41747.45,41783.42,41820.56,direct,
1641566520,41834.58,41791.3,41820.56,41816.29,direct,
1641566580,41890.85,41804.46,41816.29,41869.37,direct,
1641566640,41983.58,41867.7,41869.37,41977.17,direct,
1641566700,42098.97,41964.14,41977.17,42063.17,direct,
1641566760,42110.05,42028.38,42063.17,42085.6,direct,
1641566820,42086.96,41990.05,42085.6,41998.97,direct,
1641566880,42051.01,41972.75,41998.97,42041.19,direct,
1641566940,42057.01,42004.29,42041.19,42030.42,direct,
1641567000,42030.42,41959.63,42030.42,41979.58,direct,
1641567060,41993.79,41940.59,41979.58,41953.48,direct,
1641567120,41960.33,41920.99,41953.48,41927.2,direct,
1641567180,41964.34,41925.18,41927.2,41930.1,direct,
1641567240,41967.59,41923.91,41930.1,41923.91,direct,
1641567300,41952.73,41903.91,41923.91,41952.73,direct,
1641567360,42009.05,41952.73,41952.73,41988.27,direct,
1641567420,41988.9,41939.41,41988.27,41944.33,direct,
1641567480,41953.95,41897.26,41944.33,41903.52,direct,
1641567540,41909.0,41881.55,41903.52,41893.4,direct,
1641567600,41913.96,41816.8,41893.4,41828.02,direct,
1641567660,41828.02,41789.2,41828.02,41821.75,direct,
1641567720,41850.07,41772.23,41821.75,41788.48,direct,
1641567780,41797.77,41744.77,41788.48,41748.34,direct,
1641567840,41763.32,41690.86,41748.34,41702.58,direct,
1641567900,41702.69,41572.63,41702.58,41610.35,direct,
1641567960,41668.18,41608.76,41610.35,41661.63,direct,
1641568020,41665.16,41598.79,41661.63,41618.88,direct,
1641568080,41634.44,41541.04,41618.88,41633.46,direct,
1641568140,41635.65,41542.27,41633.46,41542.27,direct,
1641568200,41606.83,41516.25,41542.27,41594.14,direct,
1641568260,41642.47,41578.4,41594.14,41609.68,direct,
1641568320,41667.3,41609.68,41609.68,41650.12,direct,
1641568380,41671.87,41628.51,41650.12,41632.02,direct,
1641568440,41632.02,41553.29,41632.02,41568.74,direct,
1641568500,41569.55,41461.39,41568.74,41463.42,direct,
1641568560,41542.77,41445.36,41463.42,41535.59,direct,
1641568620,41548.99,41517.78,41535.59,41543.7,direct,
1641568680,41565.06,41524.9,41543.7,41547.88,direct,
1641568740,41556.8,41527.9,41547.88,41540.94,direct,
1641568800,41540.94,41486.69,41540.94,41504.23,direct,
1641568860,41514.93,41493.82,41504.23,41511.82,direct,
1641568920,41638.92,41497.06,41511.82,41627.82,direct,
1641568980,41639.58,41593.72,41627.82,41593.72,direct,
1641569040,41594.19,41542.33,41593.72,41555.04,direct,
1641569100,41610.72,41546.09,41555.04,41561.36,direct,
1641569160,41618.22,41556.69,41561.36,41601.87,direct,
1641569220,41645.04,41601.87,41601.87,41644.01,direct,
1641569280,41644.01,41617.1,41644.01,41617.18,direct,
1641569340,41618.58,41546.31,41617.18,41571.81,direct,
1641569400,41615.93,41536.69,41571.81,41611.27,direct,
1641569460,41643.64,41611.27,41611.27,41619.1,direct,
1641569520,41644.37,41607.3,41619.1,41620.51,direct,
1641569580,41620.51,41589.06,41620.51,41594.3,direct,
1641569640,41607.19,41561.0,41594.3,41579.27,direct,
1641569700,41603.27,41575.2,41579.27,41579.7,direct,
1641569760,41582.17,41500.27,41579.7,41533.94,direct,
1641569820,41534.41,41434.76,41533.94,41477.53,direct,
1641569880,41478.08,41349.12,41477.53,41367.31,direct,
1641569940,41390.78,41308.27,41367.31,41327.26,direct,
1641570000,41411.16,41310.8,41327.26,41389.37,direct,
1641570060,41407.46,41332.79,41389.37,41332.79,direct,
1641570120,41332.84,41208.75,41332.79,41269.88,direct,
1641570180,41269.88,41197.38,41269.88,41202.87,direct,
1641570240,41234.38,41191.02,41202.87,41220.8,direct,
1641570300,41286.14,41202.71,41220.8,41260.95,direct,
1641570360,41296.04,41226.12,41260.95,41247.48,direct,
1641570420,41261.07,41209.42,41247.48,41209.42,direct,
1641570480,41209.42,41126.01,41209.42,41190.96,direct,
1641570540,41213.73,41117.82,41190.96,41178.11,direct,
1641570600,41178.11,41065.9,41178.11,41084.43,direct,
1641570660,41100.37,40933.63,41084.43,40968.45,direct,
1641570720,40987.95,40838.83,40968.45,40862.95,direct,
1641570780,41048.35,40824.38,40862.95,40873.84,direct,
1641570840,41219.35,40750.42,40873.84,41081.65,direct,
1641570900,41280.56,41068.65,41081.65,41247.06,direct,
1641570960,41280.88,41182.39,41247.06,41264.62,direct,
1641571020,41429.45,41233.74,41264.62,41360.31,direct,
1641571080,41384.2,41303.48,41360.31,41382.45,direct,
1641571140,41386.66,41298.7,41382.45,41330.04,direct,
1641571200,41438.26,41311.32,41330.04,41394.6,direct,
1641571260,41518.68,41391.64,41394.6,41494.53,direct,
1641571320,41519.57,41400.84,41494.53,41434.49,direct,
1641571380,41434.49,41325.85,41434.49,41337.94,direct,
1641571440,41417.11,41337.94,41337.94,41398.56,direct,
1641571500,41412.19,41330.94,41398.56,41366.1,direct,
1641571560,41413.26,41319.13,41366.1,41319.13,direct,
1641571620,41425.72,41288.16,41319.13,41419.14,direct,
1641571680,41448.16,41395.43,41419.14,41395.64,direct,
1641571740,41395.64,41272.59,41395.64,41279.93,direct,
1641571800,41299.96,41197.94,41279.93,41220.76,direct,
1641571860,41241.99,41111.03,41220.76,41149.72,direct,
1641571920,41173.75,41084.63,41149.72,41148.72,direct,
1641571980,41205.48,41137.53,41148.72,41153.8,direct,
1641572040,41205.47,41137.24,41153.8,41189.59,direct,
1641572100,41203.89,41148.22,41189.59,41196.07,direct,
1641572160,41236.31,41196.07,41196.07,41213.22,direct,
1641572220,41233.48,41031.72,41213.22,41082.58,direct,
1641572280,41090.74,40948.87,41082.58,40956.33,direct,
1641572340,41066.99,40951.87,40956.33,40989.76,direct,
1641572400,41048.4,40971.97,40989.76,41004.15,direct,
1641572460,41016.02,40975.06,41004.15,40980.72,direct,
1641572520,41082.22,40969.49,40980.72,41073.29,direct,
1641572580,41173.95,41073.29,41073.29,41158.93,direct,
1641572640,41195.23,41155.76,41158.93,41182.19,direct,
1641572700,41624.68,41169.27,41182.19,41600.61,direct,
1641572760,41784.72,41579.31,41600.61,41686.49,direct,
1641572820,41708.0,41608.61,41686.49,41628.96,direct,
1641572880,41674.98,41547.74,41628.96,41590.64,direct,
1641572940,41687.1,41573.04,41590.64,41651.39,direct,
1641573000,41677.11,41593.07,41651.39,41647.08,direct,
1641573060,41764.55,41636.43,41647.08,41729.35,direct,
1641573120,41736.96,41669.48,41729.35,41720.47,direct,
1641573180,41721.11,41670.4,41720.47,41701.39,direct,
1641573240,41718.84,41643.84,41701.39,41668.62,direct,
1641573300,41693.42,41644.05,41668.62,41678.82,direct,
1641573360,41689.04,41624.74,41678.82,41624.74,direct,
1641573420,41637.51,41564.89,41624.74,41608.52,direct,
1641573480,41650.84,41605.98,41608.52,41634.75,direct,
1641573540,41642.93,41599.98,41634.75,41614.44,direct,
1641573600,41704.8,41611.6,41614.44,41704.45,direct,
1641573660,41731.14,41683.72,41704.45,41717.56,direct,
1641573720,41752.42,41708.17,41717.56,41716.98,direct,
1641573780,41755.96,41712.57,41716.98,41716.18,direct,
1641573840,41747.91,41709.44,41716.18,41737.91,direct,
1641573900,41737.91,41681.19,41737.91,41684.27,direct,
1641573960,41728.35,41684.27,41684.27,41689.22,direct,
1641574020,41689.24,41653.95,41689.22,41682.43,direct,
1641574080,41788.53,41678.43,41682.43,41788.53,direct,
1641574140,41909.18,41788.53,41788.53,41895.8,direct,
1641574200,41967.72,41873.56,41895.8,41932.4,direct,
1641574260,41939.69,41891.89,41932.4,41932.89,direct,
1641574320,41932.89,41889.88,41932.89,41899.55,direct,
1641574380,41944.15,41896.31,41899.55,41923.39,direct,
1641574440,41971.24,41913.17,41923.39,41968.94,direct,
1641574500,42004.32,41948.73,41968.94,41993.09,direct,
1641574560,41993.09,41930.28,41993.09,41985.98,direct,
1641574620,42003.7,41979.51,41985.98,41989.56,direct,
1641574680,42102.52,41989.56,41989.56,42087.31,direct,
1641574740,42208.24,42073.0,42087.31,42162.3,direct,
1641574800,42236.21,42079.77,42162.3,42081.69,direct,
1641574860,42094.23,42050.37,42081.69,42064.13,direct,
1641574920,42110.44,42048.18,42064.13,42085.78,direct,
1641574980,42085.78,42027.77,42085.78,42039.73,direct,
1641575040,42076.77,42033.49,42039.73,42046.93,direct,
1641575100,42051.95,41993.25,42046.93,41993.25,direct,
1641575160,42030.9,41983.55,41993.25,41990.11,direct,
1641575220,42036.92,41982.41,41990.11,42007.16,direct,
1641575280,42027.58,41993.04,42007.16,42018.5,direct,
1641575340,42018.74,41971.23,42018.5,41995.48,direct,
1641575400,42072.43,41986.28,41995.48,42028.11,direct,
1641575460,42029.98,41980.69,42028.11,41980.69,direct,
1641575520,42003.99,41978.53,41980.69,41978.53,direct,
1641575580,41982.93,41945.55,41978.53,41955.38,direct,
1641575640,41990.64,41950.74,41955.38,41987.88,direct,
1641575700,42035.59,41985.28,41987.88,42029.74,direct,
1641575760,42039.9,41983.66,42029.74,42015.16,direct,
1641575820,42017.93,41989.36,42015.16,41997.07,direct,
1641575880,42000.47,41973.5,41997.07,41974.31,direct,
1641575940,41983.24,41911.95,41974.31,41911.95,direct,
1641576000,41911.95,41864.26,41911.95,41864.97,direct,
1641576060,41880.51,41863.56,41864.97,41875.93,direct,
1641576120,41897.59,41868.62,41875.93,41883.28,direct,
1641576180,41885.31,41844.5,41883.28,41857.49,direct,
1641576240,41887.79,41856.89,41857.49,41861.13,direct,
1641576300,41861.92,41806.27,41861.13,41836.85,direct,
1641576360,41856.52,41821.16,41836.85,41825.59,direct,
1641576420,41829.03,41811.22,41825.59,41826.63,direct,
1641576480,41856.66,41819.47,41826.63,41840.95,direct,
1641576540,41912.69,41822.77,41840.95,41903.92,direct,
1641576600,41906.1,41859.02,41903.92,41881.22,direct,
1641576660,41906.5,41876.83,41881.22,41891.08,direct,
1641576720,41908.57,41883.24,41891.08,41906.14,direct,
1641576780,41906.33,41854.73,41906.14,41860.04,direct,
1641576840,41863.43,41826.66,41860.04,41829.56,direct,
1641576900,41855.83,41802.19,41829.56,41810.24,direct,
1641576960,41815.64,41796.75,41810.24,41796.75,direct,
1641577020,41801.17,41774.24,41796.75,41781.4,direct,
1641577080,41838.15,41781.4,41781.4,41816.16,direct,
1641577140,41829.49,41804.11,41816.16,41825.88,direct,
1641577200,41862.51,41825.88,41825.88,41853.24,direct,
1641577260,41860.58,41831.24,41853.24,41851.3,direct,
1641577320,41861.79,41846.51,41851.3,41861.55,direct,
1641577380,41863.42,41840.35,41861.55,41857.15,direct,
1641577440,41890.13,41856.75,41857.15,41878.19,direct,
1641577500,41902.38,41861.6,41878.19,41900.35,direct,
1641577560,41987.34,41900.35,41900.35,41979.05,direct,
1641577620,41982.9,41942.29,41979.05,41943.34,direct,
1641577680,41943.6,41917.15,41943.34,41943.01,direct,
1641577740,41946.02,41898.66,41943.01,41903.81,direct,
1641577800,41935.99,41883.42,41903.81,41935.44,direct,
1641577860,41948.35,41929.73,41935.44,41944.47,direct,
1641577920,41974.91,41941.79,41944.47,41954.81,direct,
1641577980,41958.81,41940.01,41954.81,41954.41,direct,
1641578040,41972.27,41954.41,41954.41,41972.27,direct,
1641578100,41980.72,41958.34,41972.27,41958.34,direct,
1641578160,41958.34,41943.12,41958.34,41954.51,direct,
1641578220,41972.35,41954.51,41954.51,41961.44,direct,
1641578280,41968.47,41959.51,41961.44,41963.07,direct,
1641578340,41996.48,41963.07,41963.07,41994.77,direct,
1641578400,41994.77,41950.45,41994.77,41951.12,direct,
1641578460,41953.58,41889.4,41951.12,41913.76,direct,
1641578520,41986.44,41913.76,41913.76,41980.43,direct,
1641578580,41986.16,41917.82,41980.43,41924.06,direct,
1641578640,41992.58,41924.06,41924.06,41987.61,direct,
1641578700,41988.73,41971.81,41987.61,41976.53,direct,
1641578760,41984.0,41970.27,41976.53,41972.16,direct,
1641578820,41987.03,41944.53,41972.16,41945.54,direct,
1641578880,41948.79,41911.81,41945.54,41945.06,direct,
1641578940,41945.06,41896.32,41945.06,41896.32,direct,
1641579000,41939.05,41894.42,41896.32,41939.05,direct,
1641579060,41949.06,41913.54,41939.05,41913.54,direct,
1641579120,41915.15,41878.71,41913.54,41905.95,direct,
1641579180,41917.27,41885.94,41905.95,41914.74,direct,
1641579240,41931.15,41911.98,41914.74,41922.68,direct,
1641579300,41983.0,41899.3,41922.68,41972.92,direct,
1641579360,41981.82,41918.63,41972.92,41918.63,direct,
1641579420,41924.0,41893.57,41918.63,41912.8,direct,
1641579480,41913.03,41880.73,41912.8,41881.94,direct,
1641579540,41881.94,41848.24,41881.94,41848.24,direct,
1641579600,41854.84,41826.24,41848.24,41826.96,direct,
1641579660,41835.36,41800.06,41826.96,41803.07,direct,
1641579720,41843.47,41799.07,41803.07,41830.25,direct,
1641579780,41830.25,41751.21,41830.25,41767.1,direct,
1641579840,41781.17,41744.5,41767.1,41755.85,direct,
1641579900,41767.31,41746.13,41755.85,41757.61,direct,
1641579960,41771.41,41752.02,41757.61,41762.94,direct,
1641580020,41770.19,41728.18,41762.94,41744.18,direct,
1641580080,41747.77,41684.97,41744.18,41711.32,direct,
1641580140,41719.72,41655.62,41711.32,41660.82,direct,
1641580200,41727.79,41660.82,41660.82,41718.95,direct,
1641580260,41742.27,41715.29,41718.95,41738.46,direct,
1641580320,41757.38,41732.9,41738.46,41753.73,direct,
1641580380,41812.13,41748.78,41753.73,41812.13,direct,
1641580440,41824.79,41775.96,41812.13,41778.91,direct,
1641580500,41809.49,41777.55,41778.91,41799.69,direct,
1641580560,41806.37,41783.34,41799.69,41805.6,direct,
1641580620,41807.07,41766.97,41805.6,41766.98,direct,
1641580680,41774.53,41758.24,41766.98,41774.08,direct,
1641580740,41774.85,41714.82,41774.08,41725.09,direct,
1641580800,41730.28,41679.82,41725.09,41686.4,direct,
1641580860,41743.22,41680.93,41686.4,41735.26,direct,
1641580920,41761.8,41716.38,41735.26,41718.03,direct,
1641580980,41718.03,41698.0,41718.03,41700.3,direct,
1641581040,41705.61,41679.17,41700.3,41683.24,direct,
1641581100,41692.66,41665.58,41683.24,41683.72,direct,
1641581160,41683.87,41667.07,41683.72,41678.17,direct,
1641581220,41681.01,41628.72,41678.17,41632.7,direct,
1641581280,41632.7,41565.67,41632.7,41601.54,direct,
1641581340,41646.5,41571.82,41601.54,41571.82,direct,
1641581400,41575.97,41521.55,41571.82,41563.41,direct,
1641581460,41642.82,41563.41,41563.41,41602.9,direct,
1641581520,41654.35,41602.9,41602.9,41632.4,direct,
1641581580,41650.14,41611.56,41632.4,41611.56,direct,
1641581640,41636.93,41602.46,41611.56,41632.07,direct,
1641581700,41654.37,41628.74,41632.07,41654.37,direct,
1641581760,41658.1,41643.19,41654.37,41650.71,direct,
1641581820,41661.88,41641.29,41650.71,41646.84,direct,
1641581880,41707.01,41646.84,41646.84,41686.49,direct,
1641581940,41702.75,41658.41,41686.49,41699.34,direct,
1641582000,41746.1,41697.11,41699.34,41723.79,direct,
1641582060,41728.71,41698.48,41723.79,41725.42,direct,
1641582120,41751.37,41725.42,41725.42,41743.97,direct,
1641582180,41759.04,41719.77,41743.97,41737.1,direct,
1641582240,41737.1,41675.72,41737.1,41678.02,direct,
1641582300,41679.87,41580.91,41678.02,41583.16,direct,
1641582360,41598.76,41580.3,41583.16,41591.33,direct,
1641582420,41602.98,41565.59,41591.33,41596.19,direct,
1641582480,41615.18,41557.12,41596.19,41557.12,direct,
1641582540,41558.64,41520.95,41557.12,41527.82,direct,
1641582600,41555.69,41510.68,41527.82,41546.25,direct,
1641582660,41599.17,41546.25,41546.25,41559.49,direct,
1641582720,41588.78,41555.08,41559.49,41560.79,direct,
1641582780,41563.35,41544.88,41560.79,41556.66,direct,
1641582840,41567.88,41529.09,41556.66,41536.96,direct,
1641582900,41581.78,41536.33,41536.96,41562.48,direct,
1641582960,41622.89,41558.33,41562.48,41615.08,direct,
1641583020,41630.67,41597.8,41615.08,41613.4,direct,
1641583080,41643.04,41611.72,41613.4,41630.5,direct,
1641583140,41631.59,41607.75,41630.5,41619.35,direct,
1641583200,41619.35,41586.14,41619.35,41603.53,direct,
1641583260,41605.85,41554.73,41603.53,41561.99,direct,
1641583320,41607.58,41561.85,41561.99,41568.41,direct,
1641583380,41569.32,41560.86,41568.41,41567.17,direct,
1641583440,41602.63,41564.77,41567.17,41589.42,direct,
1641583500,41605.34,41566.94,41589.42,41587.75,direct,
1641583560,41682.28,41587.75,41587.75,41681.32,direct,
1641583620,41687.42,41665.66,41681.32,41678.11,direct,
1641583680,41694.62,41671.18,41678.11,41692.57,direct,
1641583740,41718.53,41687.48,41692.57,41718.53,direct,
1641583800,41731.29,41686.42,41718.53,41731.29,direct,
1641583860,41761.48,41719.48,41731.29,41753.98,direct,
1641583920,41772.42,41747.66,41753.98,41752.19,direct,
1641583980,41752.19,41713.49,41752.19,41732.2,direct,
1641584040,41763.26,41732.2,41732.2,41759.34,direct,
1641584100,41772.81,41754.23,41759.34,41772.81,direct,
1641584160,41808.73,41772.81,41772.81,41808.73,direct,
1641584220,41814.95,41787.58,41808.73,41791.45,direct,
1641584280,41791.71,41772.05,41791.45,41788.21,direct,
1641584340,41804.5,41773.85,41788.21,41790.9,direct,
1641584400,41799.05,41771.66,41790.9,41777.74,direct,
1641584460,41792.22,41748.61,41777.74,41762.16,direct,
1641584520,41811.6,41756.93,41762.16,41808.1,direct,
1641584580,41808.1,41754.88,41808.1,41755.21,direct,
1641584640,41778.28,41753.15,41755.21,41773.94,direct,
1641584700,41785.49,41772.77,41773.94,41772.77,direct,
1641584760,41772.77,41726.38,41772.77,41727.79,direct,
1641584820,41742.4,41718.61,41727.79,41742.4,direct,
1641584880,41882.48,41741.51,41742.4,41880.46,direct,
1641584940,41880.46,41824.39,41880.46,41832.25,direct,
1641585000,41834.36,41788.21,41832.25,41791.26,direct,
1641585060,41802.96,41757.26,41791.26,41759.36,direct,
1641585120,41776.27,41733.58,41759.36,41773.81,direct,
1641585180,41800.27,41769.53,41773.81,41778.72,direct,
1641585240,41913.81,41750.59,41788.48,41843.45,invert_divide,ETH
1641585300,41839.94,41815.21,41820.08,41825.58,direct,
1641585360,41833.31,41786.6,41825.58,41786.6,direct,
1641585420,41786.6,41744.73,41786.6,41779.37,direct,
1641585480,41794.96,41771.25,41779.37,41784.73,direct,
1641585540,41784.75,41749.35,41784.73,41761.39,direct,
1641585600,41801.31,41761.39,41761.39,41799.39,direct,
1641585660,41858.8,41798.68,41799.39,41851.07,direct,
1641585720,41879.46,41840.1,41851.07,41874.2,direct,
1641585780,41894.72,41857.3,41874.2,41892.51,direct,
1641585840,41901.22,41876.42,41892.51,41889.12,direct,
1641585900,41899.19,41873.22,41889.12,41873.26,direct,
1641585960,41932.49,41868.85,41873.26,41932.18,direct,
1641586020,41936.81,41915.57,41932.18,41927.63,direct,
1641586080,41929.26,41880.66,41927.63,41888.61,direct,
1641586140,41895.02,41871.56,41888.61,41874.82,direct,
1641586200,41881.31,41849.78,41874.82,41854.76,direct,
1641586260,41857.02,41825.23,41854.76,41831.25,direct,
1641586320,41848.58,41787.39,41831.25,41797.98,direct,
1641586380,41810.59,41765.73,41797.98,41768.35,direct,
1641586440,41770.21,41708.31,41768.35,41724.45,direct,
1641586500,41735.2,41689.33,41724.45,41689.47,direct,
1641586560,41691.2,41648.52,41689.47,41661.83,direct,
1641586620,41671.88,41649.4,41661.83,41665.05,direct,
1641586680,41684.97,41665.05,41665.05,41678.68,direct,
1641586740,41699.95,41666.42,41678.68,41677.73,direct,
1641586800,41734.81,41662.56,41677.73,41723.44,direct,
1641586860,41738.1,41703.55,41723.44,41703.55,direct,
1641586920,41718.04,41672.66,41703.55,41675.82,direct,
1641586980,41676.12,41625.38,41675.82,41639.84,direct,
1641587040,41666.28,41638.17,41639.84,41642.74,direct,
1641587100,41650.97,41629.07,41642.74,41633.98,direct,
1641587160,41643.61,41606.06,41633.98,41617.12,direct,
1641587220,41678.53,41605.03,41617.12,41660.31,direct,
1641587280,41665.04,41606.88,41660.31,41617.76,direct,
1641587340,41672.26,41609.2,41617.76,41669.77,direct,
1641587400,41721.06,41652.74,41669.77,41720.99,direct,
1641587460,41775.28,41717.99,41720.99,41767.22,direct,
1641587520,41789.31,41760.74,41767.22,41764.21,direct,
1641587580,41765.73,41705.43,41764.21,41711.64,direct,
1641587640,41778.42,41711.64,41711.64,41776.79,direct,
1641587700,41795.96,41749.09,41776.79,41793.01,direct,
1641587760,41864.65,41775.46,41806.26,41855.91,invert_divide,ETH
1641587820,41894.76,41845.17,41849.04,41876.11,direct,
1641587880,41879.38,41855.44,41876.11,41863.83,direct,
1641587940,41870.9,41842.22,41863.83,41851.26,direct,
1641588000,41879.37,41848.41,41851.26,41859.99,direct,
1641588060,41877.26,41837.43,41859.99,41853.22,direct,
1641588120,41857.0,41821.2,41853.22,41837.32,direct,
1641588180,41837.32,41793.87,41837.32,41812.56,direct,
1641588240,41850.61,41800.22,41812.56,41849.61,direct,
1641588300,41889.44,41838.59,41849.61,41848.2,direct,
1641588360,41855.88,41806.84,41848.2,41834.31,direct,
1641588420,41892.12,41833.4,41834.31,41885.7,direct,
1641588480,41924.47,41875.39,41885.7,41889.05,direct,
1641588540,41919.76,41870.49,41889.05,41912.73,direct,
1641588600,41926.69,41891.2,41912.73,41915.89,direct,
1641588660,41987.71,41915.89,41915.89,41962.61,direct,
1641588720,42038.02,41960.18,41962.61,42033.9,direct,
1641588780,42038.9,42002.66,42033.9,42023.51,direct,
1641588840,42036.38,41973.07,42023.51,41980.19,direct,
1641588900,41986.44,41956.47,41980.19,41969.74,direct,
1641588960,42010.0,41969.74,41969.74,42003.65,direct,
1641589020,42009.63,41993.75,42003.65,41998.02,direct,
1641589080,42000.86,41974.82,41998.02,41976.03,direct,
1641589140,41977.66,41901.26,41976.03,41909.73,direct,
1641589200,41922.99,41902.11,41909.73,41921.2,direct,
1641589260,41938.73,41921.17,41921.2,41932.56,direct,
1641589320,41988.27,41932.56,41932.56,41983.01,direct,
1641589380,42002.95,41964.63,41983.01,41976.64,direct,
1641589440,41997.75,41974.01,41976.64,41976.63,direct,
1641589500,42018.42,41970.76,41976.63,42011.68,direct,
1641589560,42017.46,41981.17,42011.68,41991.74,direct,
1641589620,42002.35,41990.49,41991.74,41996.6,direct,
1641589680,42003.31,41983.24,41996.6,42000.74,direct,
1641589740,42000.74,41947.72,42000.74,41947.72,direct,
1641589800,41947.72,41936.2,41947.72,41936.81,direct,
1641589860,41959.96,41925.77,41936.81,41926.77,direct,
1641589920,41952.63,41919.71,41926.77,41949.22,direct,
1641589980,41949.69,41937.29,41949.22,41942.62,direct,
1641590040,41942.62,41882.82,41942.62,41884.59,direct,
1641590100,41896.16,41879.9,41884.59,41894.84,direct,
1641590160,41914.32,41893.3,41894.84,41904.47,direct,
1641590220,41911.34,41900.84,41904.47,41903.89,direct,
1641590280,41908.19,41879.94,41903.89,41882.54,direct,
1641590340,41893.69,41878.65,41882.54,41882.85,direct,
1641590400,41893.18,41882.85,41882.85,41890.93,direct,
1641590460,41896.58,41882.93,41890.93,41895.81,direct,
1641590520,41949.37,41895.81,41895.81,41941.15,direct,
1641590580,41946.35,41927.91,41941.15,41929.85,direct,
1641590640,41962.03,41927.92,41929.85,41957.29,direct,
1641590700,41957.29,41925.81,41957.29,41937.91,direct,
1641590760,41972.65,41937.91,41937.91,41964.8,direct,
1641590820,41964.8,41876.61,41964.8,41879.69,direct,
1641590880,41888.8,41876.29,41879.69,41883.93,direct,
1641590940,41886.31,41861.29,41883.93,41866.2,direct,
1641591000,41910.92,41865.81,41866.2,41910.8,direct,
1641591060,41928.9,41907.9,41910.8,41928.9,direct,
1641591120,41928.9,41916.71,41928.9,41918.27,direct,
1641591180,41919.27,41882.63,41918.27,41885.04,direct,
1641591240,41886.4,41868.57,41885.04,41871.08,direct,
1641591300,41876.55,41860.99,41871.08,41874.65,direct,
1641591360,41907.39,41874.65,41874.65,41899.78,direct,
1641591420,41952.79,41894.47,41899.78,41946.91,direct,
1641591480,41946.91,41930.5,41946.91,41936.71,direct,
1641591540,41958.56,41934.56,41936.71,41958.39,direct,
1641591600,41958.39,41933.02,41958.39,41934.34,direct,
1641591660,41941.55,41885.9,41934.34,41890.1,direct,
1641591720,41901.65,41880.18,41890.1,41897.61,direct,
1641591780,41903.02,41877.18,41897.61,41897.09,direct,
1641591840,41943.19,41897.09,41897.09,41931.78,direct,
1641591900,41932.83,41902.76,41931.78,41905.49,direct,
1641591960,41906.76,41898.35,41905.49,41899.23,direct,
1641592020,41907.9,41896.57,41899.23,41907.9,direct,
1641592080,41959.49,41906.22,41907.9,41956.03,direct,
1641592140,41956.72,41927.19,41956.03,41930.13,direct,
1641592200,41961.49,41930.13,41930.13,41958.94,direct,
1641592260,41959.85,41936.21,41958.94,41944.15,direct,
1641592320,41944.15,41911.55,41944.15,41913.36,direct,
1641592380,41915.56,41896.66,41913.36,41901.2,direct,
1641592440,41901.2,41876.52,41901.2,41877.61,direct,
1641592500,41879.66,41874.16,41877.61,41878.58,direct,
1641592560,41925.14,41878.36,41878.58,41922.84,direct,
1641592620,41937.67,41920.77,41922.84,41935.82,direct,
1641592680,41935.82,41895.42,41935.82,41910.12,direct,
1641592740,41911.04,41881.21,41910.12,41885.57,direct,
1641592800,41907.37,41808.36,41890.73,41822.56,invert_divide,ETH
1641592860,41865.6,41826.51,41835.78,41828.46,direct,
1641592920,41831.57,41792.38,41828.46,41820.48,direct,
1641592980,41836.68,41817.44,41820.48,41836.18,direct,
1641593040,41836.57,41808.75,41836.18,41808.76,direct,
1641593100,41814.52,41768.45,41808.76,41802.35,direct,
